,time,service_stock,service_orders,service_back_orders,service_stock_position,repair_stock
2072,756.0,2.0,0.0,0.0,2.0,0.0
2073,757.0,1.0,2.0,0.0,3.0,1.0
2074,757.0,1.0,2.0,0.0,3.0,1.0
2075,757.5,1.0,2.0,0.0,3.0,1.0
2076,758.0,0.0,2.0,0.0,2.0,2.0
2077,758.0,0.0,2.0,0.0,2.0,2.0
2078,758.5,0.0,2.0,0.0,2.0,2.0
2079,759.0,0.0,4.0,1.0,3.0,3.0
2080,759.0,0.0,4.0,1.0,3.0,3.0
2081,759.0,1.0,3.0,0.0,4.0,3.0
2082,760.0,0.0,3.0,0.0,3.0,0.0
2083,760.0,2.0,1.0,0.0,3.0,0.0
2084,761.0,1.0,1.0,0.0,2.0,1.0
2085,761.0,1.0,1.0,0.0,2.0,1.0
2086,761.5,1.0,1.0,0.0,2.0,1.0
2087,762.0,0.0,3.0,0.0,3.0,2.0
2088,762.0,0.0,3.0,0.0,3.0,2.0
2089,762.5,0.0,3.0,0.0,3.0,2.0
2090,763.0,0.0,3.0,1.0,2.0,3.0
2091,763.0,0.0,3.0,1.0,2.0,3.0
2092,763.0,1.0,2.0,0.0,3.0,3.0
2093,764.0,0.0,2.0,0.0,2.0,0.0
2094,764.0,2.0,0.0,0.0,2.0,0.0
2095,765.0,1.0,2.0,0.0,3.0,1.0
2096,765.0,1.0,2.0,0.0,3.0,1.0
2097,765.5,1.0,2.0,0.0,3.0,1.0
2098,766.0,0.0,2.0,0.0,2.0,2.0
2099,766.0,0.0,2.0,0.0,2.0,2.0
2100,766.5,0.0,2.0,0.0,2.0,2.0
2101,767.0,0.0,4.0,1.0,3.0,3.0
2102,767.0,0.0,4.0,1.0,3.0,3.0
2103,767.0,1.0,3.0,0.0,4.0,3.0
2104,768.0,0.0,3.0,0.0,3.0,0.0
2105,768.0,2.0,1.0,0.0,3.0,0.0
2106,769.0,1.0,1.0,0.0,2.0,1.0
2107,769.0,1.0,1.0,0.0,2.0,1.0
2108,769.5,1.0,1.0,0.0,2.0,1.0
2109,770.0,0.0,3.0,0.0,3.0,2.0
2110,770.0,0.0,3.0,0.0,3.0,2.0
2111,770.5,0.0,3.0,0.0,3.0,2.0
2112,771.0,0.0,3.0,1.0,2.0,3.0
2113,771.0,0.0,3.0,1.0,2.0,3.0
2114,771.0,1.0,2.0,0.0,3.0,3.0
2115,772.0,0.0,2.0,0.0,2.0,0.0
2116,772.0,2.0,0.0,0.0,2.0,0.0
2117,773.0,1.0,2.0,0.0,3.0,1.0
2118,773.0,1.0,2.0,0.0,3.0,1.0
2119,773.5,1.0,2.0,0.0,3.0,1.0
2120,774.0,0.0,2.0,0.0,2.0,2.0
2121,774.0,0.0,2.0,0.0,2.0,2.0
2122,774.5,0.0,2.0,0.0,2.0,2.0
2123,775.0,0.0,4.0,1.0,3.0,3.0
2124,775.0,0.0,4.0,1.0,3.0,3.0
2125,775.0,1.0,3.0,0.0,4.0,3.0
2126,776.0,0.0,3.0,0.0,3.0,0.0
2127,776.0,2.0,1.0,0.0,3.0,0.0
2128,777.0,1.0,1.0,0.0,2.0,1.0
2129,777.0,1.0,1.0,0.0,2.0,1.0
2130,777.5,1.0,1.0,0.0,2.0,1.0
2131,778.0,0.0,3.0,0.0,3.0,2.0
2132,778.0,0.0,3.0,0.0,3.0,2.0
2133,778.5,0.0,3.0,0.0,3.0,2.0
2134,779.0,0.0,3.0,1.0,2.0,3.0
2135,779.0,0.0,3.0,1.0,2.0,3.0
2136,779.0,1.0,2.0,0.0,3.0,3.0
2137,780.0,0.0,2.0,0.0,2.0,0.0
2138,780.0,2.0,0.0,0.0,2.0,0.0
2139,781.0,1.0,2.0,0.0,3.0,1.0
2140,781.0,1.0,2.0,0.0,3.0,1.0
2141,781.5,1.0,2.0,0.0,3.0,1.0
2142,782.0,0.0,2.0,0.0,2.0,2.0
2143,782.0,0.0,2.0,0.0,2.0,2.0
2144,782.5,0.0,2.0,0.0,2.0,2.0
2145,783.0,0.0,4.0,1.0,3.0,3.0
2146,783.0,0.0,4.0,1.0,3.0,3.0
2147,783.0,1.0,3.0,0.0,4.0,3.0
2148,784.0,0.0,3.0,0.0,3.0,0.0
2149,784.0,2.0,1.0,0.0,3.0,0.0
2150,785.0,1.0,1.0,0.0,2.0,1.0
2151,785.0,1.0,1.0,0.0,2.0,1.0
2152,785.5,1.0,1.0,0.0,2.0,1.0
2153,786.0,0.0,3.0,0.0,3.0,2.0
2154,786.0,0.0,3.0,0.0,3.0,2.0
2155,786.5,0.0,3.0,0.0,3.0,2.0
2156,787.0,0.0,3.0,1.0,2.0,3.0
2157,787.0,0.0,3.0,1.0,2.0,3.0
2158,787.0,1.0,2.0,0.0,3.0,3.0
2159,788.0,0.0,2.0,0.0,2.0,0.0
2160,788.0,2.0,0.0,0.0,2.0,0.0
2161,789.0,1.0,2.0,0.0,3.0,1.0
2162,789.0,1.0,2.0,0.0,3.0,1.0
2163,789.5,1.0,2.0,0.0,3.0,1.0
2164,790.0,0.0,2.0,0.0,2.0,2.0
2165,790.0,0.0,2.0,0.0,2.0,2.0
2166,790.5,0.0,2.0,0.0,2.0,2.0
2167,791.0,0.0,4.0,1.0,3.0,3.0
2168,791.0,0.0,4.0,1.0,3.0,3.0
2169,791.0,1.0,3.0,0.0,4.0,3.0
2170,792.0,0.0,3.0,0.0,3.0,0.0
2171,792.0,2.0,1.0,0.0,3.0,0.0
2172,793.0,1.0,1.0,0.0,2.0,1.0
2173,793.0,1.0,1.0,0.0,2.0,1.0
2174,793.5,1.0,1.0,0.0,2.0,1.0
2175,794.0,0.0,3.0,0.0,3.0,2.0
2176,794.0,0.0,3.0,0.0,3.0,2.0
2177,794.5,0.0,3.0,0.0,3.0,2.0
2178,795.0,0.0,3.0,1.0,2.0,3.0
2179,795.0,0.0,3.0,1.0,2.0,3.0
2180,795.0,1.0,2.0,0.0,3.0,3.0
2181,796.0,0.0,2.0,0.0,2.0,0.0
2182,796.0,2.0,0.0,0.0,2.0,0.0
2183,797.0,1.0,2.0,0.0,3.0,1.0
2184,797.0,1.0,2.0,0.0,3.0,1.0
2185,797.5,1.0,2.0,0.0,3.0,1.0
2186,798.0,0.0,2.0,0.0,2.0,2.0
2187,798.0,0.0,2.0,0.0,2.0,2.0
2188,798.5,0.0,2.0,0.0,2.0,2.0
2189,799.0,0.0,4.0,1.0,3.0,3.0
2190,799.0,0.0,4.0,1.0,3.0,3.0
2191,799.0,1.0,3.0,0.0,4.0,3.0
2192,800.0,0.0,3.0,0.0,3.0,0.0
2193,800.0,2.0,1.0,0.0,3.0,0.0
2194,801.0,1.0,1.0,0.0,2.0,1.0
2195,801.0,1.0,1.0,0.0,2.0,1.0
2196,801.5,1.0,1.0,0.0,2.0,1.0
2197,802.0,0.0,3.0,0.0,3.0,2.0
2198,802.0,0.0,3.0,0.0,3.0,2.0
2199,802.5,0.0,3.0,0.0,3.0,2.0
2200,803.0,0.0,3.0,1.0,2.0,3.0
2201,803.0,0.0,3.0,1.0,2.0,3.0
2202,803.0,1.0,2.0,0.0,3.0,3.0
2203,804.0,0.0,2.0,0.0,2.0,0.0
2204,804.0,2.0,0.0,0.0,2.0,0.0
2205,805.0,1.0,2.0,0.0,3.0,1.0
2206,805.0,1.0,2.0,0.0,3.0,1.0
2207,805.5,1.0,2.0,0.0,3.0,1.0
2208,806.0,0.0,2.0,0.0,2.0,2.0
2209,806.0,0.0,2.0,0.0,2.0,2.0
2210,806.5,0.0,2.0,0.0,2.0,2.0
2211,807.0,0.0,4.0,1.0,3.0,3.0
2212,807.0,0.0,4.0,1.0,3.0,3.0
2213,807.0,1.0,3.0,0.0,4.0,3.0
2214,808.0,0.0,3.0,0.0,3.0,0.0
2215,808.0,2.0,1.0,0.0,3.0,0.0
2216,809.0,1.0,1.0,0.0,2.0,1.0
2217,809.0,1.0,1.0,0.0,2.0,1.0
2218,809.5,1.0,1.0,0.0,2.0,1.0
2219,810.0,0.0,3.0,0.0,3.0,2.0
2220,810.0,0.0,3.0,0.0,3.0,2.0
2221,810.5,0.0,3.0,0.0,3.0,2.0
2222,811.0,0.0,3.0,1.0,2.0,3.0
2223,811.0,0.0,3.0,1.0,2.0,3.0
2224,811.0,1.0,2.0,0.0,3.0,3.0
2225,812.0,0.0,2.0,0.0,2.0,0.0
2226,812.0,2.0,0.0,0.0,2.0,0.0
2227,813.0,1.0,2.0,0.0,3.0,1.0
2228,813.0,1.0,2.0,0.0,3.0,1.0
2229,813.5,1.0,2.0,0.0,3.0,1.0
2230,814.0,0.0,2.0,0.0,2.0,2.0
2231,814.0,0.0,2.0,0.0,2.0,2.0
2232,814.5,0.0,2.0,0.0,2.0,2.0
2233,815.0,0.0,4.0,1.0,3.0,3.0
2234,815.0,0.0,4.0,1.0,3.0,3.0
2235,815.0,1.0,3.0,0.0,4.0,3.0
2236,816.0,0.0,3.0,0.0,3.0,0.0
2237,816.0,2.0,1.0,0.0,3.0,0.0
2238,817.0,1.0,1.0,0.0,2.0,1.0
2239,817.0,1.0,1.0,0.0,2.0,1.0
2240,817.5,1.0,1.0,0.0,2.0,1.0
2241,818.0,0.0,3.0,0.0,3.0,2.0
2242,818.0,0.0,3.0,0.0,3.0,2.0
2243,818.5,0.0,3.0,0.0,3.0,2.0
2244,819.0,0.0,3.0,1.0,2.0,3.0
2245,819.0,0.0,3.0,1.0,2.0,3.0
2246,819.0,1.0,2.0,0.0,3.0,3.0
2247,820.0,0.0,2.0,0.0,2.0,0.0
2248,820.0,2.0,0.0,0.0,2.0,0.0
2249,821.0,1.0,2.0,0.0,3.0,1.0
2250,821.0,1.0,2.0,0.0,3.0,1.0
2251,821.5,1.0,2.0,0.0,3.0,1.0
2252,822.0,0.0,2.0,0.0,2.0,2.0
2253,822.0,0.0,2.0,0.0,2.0,2.0
2254,822.5,0.0,2.0,0.0,2.0,2.0
2255,823.0,0.0,4.0,1.0,3.0,3.0
2256,823.0,0.0,4.0,1.0,3.0,3.0
2257,823.0,1.0,3.0,0.0,4.0,3.0
2258,824.0,0.0,3.0,0.0,3.0,0.0
2259,824.0,2.0,1.0,0.0,3.0,0.0
2260,825.0,1.0,1.0,0.0,2.0,1.0
2261,825.0,1.0,1.0,0.0,2.0,1.0
2262,825.5,1.0,1.0,0.0,2.0,1.0
2263,826.0,0.0,3.0,0.0,3.0,2.0
2264,826.0,0.0,3.0,0.0,3.0,2.0
2265,826.5,0.0,3.0,0.0,3.0,2.0
2266,827.0,0.0,3.0,1.0,2.0,3.0
2267,827.0,0.0,3.0,1.0,2.0,3.0
2268,827.0,1.0,2.0,0.0,3.0,3.0
2269,828.0,0.0,2.0,0.0,2.0,0.0
2270,828.0,2.0,0.0,0.0,2.0,0.0
2271,829.0,1.0,2.0,0.0,3.0,1.0
2272,829.0,1.0,2.0,0.0,3.0,1.0
2273,829.5,1.0,2.0,0.0,3.0,1.0
2274,830.0,0.0,2.0,0.0,2.0,2.0
2275,830.0,0.0,2.0,0.0,2.0,2.0
2276,830.5,0.0,2.0,0.0,2.0,2.0
2277,831.0,0.0,4.0,1.0,3.0,3.0
2278,831.0,0.0,4.0,1.0,3.0,3.0
2279,831.0,1.0,3.0,0.0,4.0,3.0
2280,832.0,0.0,3.0,0.0,3.0,0.0
2281,832.0,2.0,1.0,0.0,3.0,0.0
2282,833.0,1.0,1.0,0.0,2.0,1.0
2283,833.0,1.0,1.0,0.0,2.0,1.0
2284,833.5,1.0,1.0,0.0,2.0,1.0
2285,834.0,0.0,3.0,0.0,3.0,2.0
2286,834.0,0.0,3.0,0.0,3.0,2.0
2287,834.5,0.0,3.0,0.0,3.0,2.0
2288,835.0,0.0,3.0,1.0,2.0,3.0
2289,835.0,0.0,3.0,1.0,2.0,3.0
2290,835.0,1.0,2.0,0.0,3.0,3.0
2291,836.0,0.0,2.0,0.0,2.0,0.0
2292,836.0,2.0,0.0,0.0,2.0,0.0
2293,837.0,1.0,2.0,0.0,3.0,1.0
2294,837.0,1.0,2.0,0.0,3.0,1.0
2295,837.5,1.0,2.0,0.0,3.0,1.0
2296,838.0,0.0,2.0,0.0,2.0,2.0
2297,838.0,0.0,2.0,0.0,2.0,2.0
2298,838.5,0.0,2.0,0.0,2.0,2.0
2299,839.0,0.0,4.0,1.0,3.0,3.0
2300,839.0,0.0,4.0,1.0,3.0,3.0
2301,839.0,1.0,3.0,0.0,4.0,3.0
2302,840.0,0.0,3.0,0.0,3.0,0.0
2303,840.0,2.0,1.0,0.0,3.0,0.0
2304,841.0,1.0,1.0,0.0,2.0,1.0
2305,841.0,1.0,1.0,0.0,2.0,1.0
2306,841.5,1.0,1.0,0.0,2.0,1.0
2307,842.0,0.0,3.0,0.0,3.0,2.0
2308,842.0,0.0,3.0,0.0,3.0,2.0
2309,842.5,0.0,3.0,0.0,3.0,2.0
2310,843.0,0.0,3.0,1.0,2.0,3.0
2311,843.0,0.0,3.0,1.0,2.0,3.0
2312,843.0,1.0,2.0,0.0,3.0,3.0
2313,844.0,0.0,2.0,0.0,2.0,0.0
2314,844.0,2.0,0.0,0.0,2.0,0.0
2315,845.0,1.0,2.0,0.0,3.0,1.0
2316,845.0,1.0,2.0,0.0,3.0,1.0
2317,845.5,1.0,2.0,0.0,3.0,1.0
2318,846.0,0.0,2.0,0.0,2.0,2.0
2319,846.0,0.0,2.0,0.0,2.0,2.0
2320,846.5,0.0,2.0,0.0,2.0,2.0
2321,847.0,0.0,4.0,1.0,3.0,3.0
2322,847.0,0.0,4.0,1.0,3.0,3.0
2323,847.0,1.0,3.0,0.0,4.0,3.0
2324,848.0,0.0,3.0,0.0,3.0,0.0
2325,848.0,2.0,1.0,0.0,3.0,0.0
2326,849.0,1.0,1.0,0.0,2.0,1.0
2327,849.0,1.0,1.0,0.0,2.0,1.0
2328,849.5,1.0,1.0,0.0,2.0,1.0
2329,850.0,0.0,3.0,0.0,3.0,2.0
2330,850.0,0.0,3.0,0.0,3.0,2.0
2331,850.5,0.0,3.0,0.0,3.0,2.0
2332,851.0,0.0,3.0,1.0,2.0,3.0
2333,851.0,0.0,3.0,1.0,2.0,3.0
2334,851.0,1.0,2.0,0.0,3.0,3.0
2335,852.0,0.0,2.0,0.0,2.0,0.0
2336,852.0,2.0,0.0,0.0,2.0,0.0
2337,853.0,1.0,2.0,0.0,3.0,1.0
2338,853.0,1.0,2.0,0.0,3.0,1.0
2339,853.5,1.0,2.0,0.0,3.0,1.0
2340,854.0,0.0,2.0,0.0,2.0,2.0
2341,854.0,0.0,2.0,0.0,2.0,2.0
2342,854.5,0.0,2.0,0.0,2.0,2.0
2343,855.0,0.0,4.0,1.0,3.0,3.0
2344,855.0,0.0,4.0,1.0,3.0,3.0
2345,855.0,1.0,3.0,0.0,4.0,3.0
2346,856.0,0.0,3.0,0.0,3.0,0.0
2347,856.0,2.0,1.0,0.0,3.0,0.0
2348,857.0,1.0,1.0,0.0,2.0,1.0
2349,857.0,1.0,1.0,0.0,2.0,1.0
2350,857.5,1.0,1.0,0.0,2.0,1.0
2351,858.0,0.0,3.0,0.0,3.0,2.0
2352,858.0,0.0,3.0,0.0,3.0,2.0
2353,858.5,0.0,3.0,0.0,3.0,2.0
2354,859.0,0.0,3.0,1.0,2.0,3.0
2355,859.0,0.0,3.0,1.0,2.0,3.0
2356,859.0,1.0,2.0,0.0,3.0,3.0
2357,860.0,0.0,2.0,0.0,2.0,0.0
2358,860.0,2.0,0.0,0.0,2.0,0.0
2359,861.0,1.0,2.0,0.0,3.0,1.0
2360,861.0,1.0,2.0,0.0,3.0,1.0
2361,861.5,1.0,2.0,0.0,3.0,1.0
2362,862.0,0.0,2.0,0.0,2.0,2.0
2363,862.0,0.0,2.0,0.0,2.0,2.0
2364,862.5,0.0,2.0,0.0,2.0,2.0
2365,863.0,0.0,4.0,1.0,3.0,3.0
2366,863.0,0.0,4.0,1.0,3.0,3.0
2367,863.0,1.0,3.0,0.0,4.0,3.0
2368,864.0,0.0,3.0,0.0,3.0,0.0
2369,864.0,2.0,1.0,0.0,3.0,0.0
2370,865.0,1.0,1.0,0.0,2.0,1.0
2371,865.0,1.0,1.0,0.0,2.0,1.0
2372,865.5,1.0,1.0,0.0,2.0,1.0
2373,866.0,0.0,3.0,0.0,3.0,2.0
2374,866.0,0.0,3.0,0.0,3.0,2.0
2375,866.5,0.0,3.0,0.0,3.0,2.0
2376,867.0,0.0,3.0,1.0,2.0,3.0
2377,867.0,0.0,3.0,1.0,2.0,3.0
2378,867.0,1.0,2.0,0.0,3.0,3.0
2379,868.0,0.0,2.0,0.0,2.0,0.0
2380,868.0,2.0,0.0,0.0,2.0,0.0
2381,869.0,1.0,2.0,0.0,3.0,1.0
2382,869.0,1.0,2.0,0.0,3.0,1.0
2383,869.5,1.0,2.0,0.0,3.0,1.0
2384,870.0,0.0,2.0,0.0,2.0,2.0
2385,870.0,0.0,2.0,0.0,2.0,2.0
2386,870.5,0.0,2.0,0.0,2.0,2.0
2387,871.0,0.0,4.0,1.0,3.0,3.0
2388,871.0,0.0,4.0,1.0,3.0,3.0
2389,871.0,1.0,3.0,0.0,4.0,3.0
2390,872.0,0.0,3.0,0.0,3.0,0.0
2391,872.0,2.0,1.0,0.0,3.0,0.0
2392,873.0,1.0,1.0,0.0,2.0,1.0
2393,873.0,1.0,1.0,0.0,2.0,1.0
2394,873.5,1.0,1.0,0.0,2.0,1.0
2395,874.0,0.0,3.0,0.0,3.0,2.0
2396,874.0,0.0,3.0,0.0,3.0,2.0
2397,874.5,0.0,3.0,0.0,3.0,2.0
2398,875.0,0.0,3.0,1.0,2.0,3.0
2399,875.0,0.0,3.0,1.0,2.0,3.0
2400,875.0,1.0,2.0,0.0,3.0,3.0
2401,876.0,0.0,2.0,0.0,2.0,0.0
2402,876.0,2.0,0.0,0.0,2.0,0.0
2403,877.0,1.0,2.0,0.0,3.0,1.0
2404,877.0,1.0,2.0,0.0,3.0,1.0
2405,877.5,1.0,2.0,0.0,3.0,1.0
2406,878.0,0.0,2.0,0.0,2.0,2.0
2407,878.0,0.0,2.0,0.0,2.0,2.0
2408,878.5,0.0,2.0,0.0,2.0,2.0
2409,879.0,0.0,4.0,1.0,3.0,3.0
2410,879.0,0.0,4.0,1.0,3.0,3.0
2411,879.0,1.0,3.0,0.0,4.0,3.0
2412,880.0,0.0,3.0,0.0,3.0,0.0
2413,880.0,2.0,1.0,0.0,3.0,0.0
2414,881.0,1.0,1.0,0.0,2.0,1.0
2415,881.0,1.0,1.0,0.0,2.0,1.0
2416,881.5,1.0,1.0,0.0,2.0,1.0
2417,882.0,0.0,3.0,0.0,3.0,2.0
2418,882.0,0.0,3.0,0.0,3.0,2.0
2419,882.5,0.0,3.0,0.0,3.0,2.0
2420,883.0,0.0,3.0,1.0,2.0,3.0
2421,883.0,0.0,3.0,1.0,2.0,3.0
2422,883.0,1.0,2.0,0.0,3.0,3.0
2423,884.0,0.0,2.0,0.0,2.0,0.0
2424,884.0,2.0,0.0,0.0,2.0,0.0
2425,885.0,1.0,2.0,0.0,3.0,1.0
2426,885.0,1.0,2.0,0.0,3.0,1.0
2427,885.5,1.0,2.0,0.0,3.0,1.0
2428,886.0,0.0,2.0,0.0,2.0,2.0
2429,886.0,0.0,2.0,0.0,2.0,2.0
2430,886.5,0.0,2.0,0.0,2.0,2.0
2431,887.0,0.0,4.0,1.0,3.0,3.0
2432,887.0,0.0,4.0,1.0,3.0,3.0
2433,887.0,1.0,3.0,0.0,4.0,3.0
2434,888.0,0.0,3.0,0.0,3.0,0.0
2435,888.0,2.0,1.0,0.0,3.0,0.0
2436,889.0,1.0,1.0,0.0,2.0,1.0
2437,889.0,1.0,1.0,0.0,2.0,1.0
2438,889.5,1.0,1.0,0.0,2.0,1.0
2439,890.0,0.0,3.0,0.0,3.0,2.0
2440,890.0,0.0,3.0,0.0,3.0,2.0
2441,890.5,0.0,3.0,0.0,3.0,2.0
2442,891.0,0.0,3.0,1.0,2.0,3.0
2443,891.0,0.0,3.0,1.0,2.0,3.0
2444,891.0,1.0,2.0,0.0,3.0,3.0
2445,892.0,0.0,2.0,0.0,2.0,0.0
2446,892.0,2.0,0.0,0.0,2.0,0.0
2447,893.0,1.0,2.0,0.0,3.0,1.0
2448,893.0,1.0,2.0,0.0,3.0,1.0
2449,893.5,1.0,2.0,0.0,3.0,1.0
2450,894.0,0.0,2.0,0.0,2.0,2.0
2451,894.0,0.0,2.0,0.0,2.0,2.0
2452,894.5,0.0,2.0,0.0,2.0,2.0
2453,895.0,0.0,4.0,1.0,3.0,3.0
2454,895.0,0.0,4.0,1.0,3.0,3.0
2455,895.0,1.0,3.0,0.0,4.0,3.0
2456,896.0,0.0,3.0,0.0,3.0,0.0
2457,896.0,2.0,1.0,0.0,3.0,0.0
2458,897.0,1.0,1.0,0.0,2.0,1.0
2459,897.0,1.0,1.0,0.0,2.0,1.0
2460,897.5,1.0,1.0,0.0,2.0,1.0
2461,898.0,0.0,3.0,0.0,3.0,2.0
2462,898.0,0.0,3.0,0.0,3.0,2.0
2463,898.5,0.0,3.0,0.0,3.0,2.0
2464,899.0,0.0,3.0,1.0,2.0,3.0
2465,899.0,0.0,3.0,1.0,2.0,3.0
2466,899.0,1.0,2.0,0.0,3.0,3.0
2467,900.0,0.0,2.0,0.0,2.0,0.0
2468,900.0,2.0,0.0,0.0,2.0,0.0
2469,901.0,1.0,2.0,0.0,3.0,1.0
2470,901.0,1.0,2.0,0.0,3.0,1.0
2471,901.5,1.0,2.0,0.0,3.0,1.0
2472,902.0,0.0,2.0,0.0,2.0,2.0
2473,902.0,0.0,2.0,0.0,2.0,2.0
2474,902.5,0.0,2.0,0.0,2.0,2.0
2475,903.0,0.0,4.0,1.0,3.0,3.0
2476,903.0,0.0,4.0,1.0,3.0,3.0
2477,903.0,1.0,3.0,0.0,4.0,3.0
2478,904.0,0.0,3.0,0.0,3.0,0.0
2479,904.0,2.0,1.0,0.0,3.0,0.0
2480,905.0,1.0,1.0,0.0,2.0,1.0
2481,905.0,1.0,1.0,0.0,2.0,1.0
2482,905.5,1.0,1.0,0.0,2.0,1.0
2483,906.0,0.0,3.0,0.0,3.0,2.0
2484,906.0,0.0,3.0,0.0,3.0,2.0
2485,906.5,0.0,3.0,0.0,3.0,2.0
2486,907.0,0.0,3.0,1.0,2.0,3.0
2487,907.0,0.0,3.0,1.0,2.0,3.0
2488,907.0,1.0,2.0,0.0,3.0,3.0
2489,908.0,0.0,2.0,0.0,2.0,0.0
2490,908.0,2.0,0.0,0.0,2.0,0.0
2491,909.0,1.0,2.0,0.0,3.0,1.0
2492,909.0,1.0,2.0,0.0,3.0,1.0
2493,909.5,1.0,2.0,0.0,3.0,1.0
2494,910.0,0.0,2.0,0.0,2.0,2.0
2495,910.0,0.0,2.0,0.0,2.0,2.0
2496,910.5,0.0,2.0,0.0,2.0,2.0
2497,911.0,0.0,4.0,1.0,3.0,3.0
2498,911.0,0.0,4.0,1.0,3.0,3.0
2499,911.0,1.0,3.0,0.0,4.0,3.0
2500,912.0,0.0,3.0,0.0,3.0,0.0
2501,912.0,2.0,1.0,0.0,3.0,0.0
2502,913.0,1.0,1.0,0.0,2.0,1.0
2503,913.0,1.0,1.0,0.0,2.0,1.0
2504,913.5,1.0,1.0,0.0,2.0,1.0
2505,914.0,0.0,3.0,0.0,3.0,2.0
2506,914.0,0.0,3.0,0.0,3.0,2.0
2507,914.5,0.0,3.0,0.0,3.0,2.0
2508,915.0,0.0,3.0,1.0,2.0,3.0
2509,915.0,0.0,3.0,1.0,2.0,3.0
2510,915.0,1.0,2.0,0.0,3.0,3.0
2511,916.0,0.0,2.0,0.0,2.0,0.0
2512,916.0,2.0,0.0,0.0,2.0,0.0
2513,917.0,1.0,2.0,0.0,3.0,1.0
2514,917.0,1.0,2.0,0.0,3.0,1.0
2515,917.5,1.0,2.0,0.0,3.0,1.0
2516,918.0,0.0,2.0,0.0,2.0,2.0
2517,918.0,0.0,2.0,0.0,2.0,2.0
2518,918.5,0.0,2.0,0.0,2.0,2.0
2519,919.0,0.0,4.0,1.0,3.0,3.0
2520,919.0,0.0,4.0,1.0,3.0,3.0
2521,919.0,1.0,3.0,0.0,4.0,3.0
2522,920.0,0.0,3.0,0.0,3.0,0.0
2523,920.0,2.0,1.0,0.0,3.0,0.0
2524,921.0,1.0,1.0,0.0,2.0,1.0
2525,921.0,1.0,1.0,0.0,2.0,1.0
2526,921.5,1.0,1.0,0.0,2.0,1.0
2527,922.0,0.0,3.0,0.0,3.0,2.0
2528,922.0,0.0,3.0,0.0,3.0,2.0
2529,922.5,0.0,3.0,0.0,3.0,2.0
2530,923.0,0.0,3.0,1.0,2.0,3.0
2531,923.0,0.0,3.0,1.0,2.0,3.0
2532,923.0,1.0,2.0,0.0,3.0,3.0
2533,924.0,0.0,2.0,0.0,2.0,0.0
2534,924.0,2.0,0.0,0.0,2.0,0.0
2535,925.0,1.0,2.0,0.0,3.0,1.0
2536,925.0,1.0,2.0,0.0,3.0,1.0
2537,925.5,1.0,2.0,0.0,3.0,1.0
2538,926.0,0.0,2.0,0.0,2.0,2.0
2539,926.0,0.0,2.0,0.0,2.0,2.0
2540,926.5,0.0,2.0,0.0,2.0,2.0
2541,927.0,0.0,4.0,1.0,3.0,3.0
2542,927.0,0.0,4.0,1.0,3.0,3.0
2543,927.0,1.0,3.0,0.0,4.0,3.0
2544,928.0,0.0,3.0,0.0,3.0,0.0
2545,928.0,2.0,1.0,0.0,3.0,0.0
2546,929.0,1.0,1.0,0.0,2.0,1.0
2547,929.0,1.0,1.0,0.0,2.0,1.0
2548,929.5,1.0,1.0,0.0,2.0,1.0
2549,930.0,0.0,3.0,0.0,3.0,2.0
2550,930.0,0.0,3.0,0.0,3.0,2.0
2551,930.5,0.0,3.0,0.0,3.0,2.0
2552,931.0,0.0,3.0,1.0,2.0,3.0
2553,931.0,0.0,3.0,1.0,2.0,3.0
2554,931.0,1.0,2.0,0.0,3.0,3.0
2555,932.0,0.0,2.0,0.0,2.0,0.0
2556,932.0,2.0,0.0,0.0,2.0,0.0
2557,933.0,1.0,2.0,0.0,3.0,1.0
2558,933.0,1.0,2.0,0.0,3.0,1.0
2559,933.5,1.0,2.0,0.0,3.0,1.0
2560,934.0,0.0,2.0,0.0,2.0,2.0
2561,934.0,0.0,2.0,0.0,2.0,2.0
2562,934.5,0.0,2.0,0.0,2.0,2.0
2563,935.0,0.0,4.0,1.0,3.0,3.0
2564,935.0,0.0,4.0,1.0,3.0,3.0
2565,935.0,1.0,3.0,0.0,4.0,3.0
2566,936.0,0.0,3.0,0.0,3.0,0.0
2567,936.0,2.0,1.0,0.0,3.0,0.0
2568,937.0,1.0,1.0,0.0,2.0,1.0
2569,937.0,1.0,1.0,0.0,2.0,1.0
2570,937.5,1.0,1.0,0.0,2.0,1.0
2571,938.0,0.0,3.0,0.0,3.0,2.0
2572,938.0,0.0,3.0,0.0,3.0,2.0
2573,938.5,0.0,3.0,0.0,3.0,2.0
2574,939.0,0.0,3.0,1.0,2.0,3.0
2575,939.0,0.0,3.0,1.0,2.0,3.0
2576,939.0,1.0,2.0,0.0,3.0,3.0
2577,940.0,0.0,2.0,0.0,2.0,0.0
2578,940.0,2.0,0.0,0.0,2.0,0.0
2579,941.0,1.0,2.0,0.0,3.0,1.0
2580,941.0,1.0,2.0,0.0,3.0,1.0
2581,941.5,1.0,2.0,0.0,3.0,1.0
2582,942.0,0.0,2.0,0.0,2.0,2.0
2583,942.0,0.0,2.0,0.0,2.0,2.0
2584,942.5,0.0,2.0,0.0,2.0,2.0
2585,943.0,0.0,4.0,1.0,3.0,3.0
2586,943.0,0.0,4.0,1.0,3.0,3.0
2587,943.0,1.0,3.0,0.0,4.0,3.0
2588,944.0,0.0,3.0,0.0,3.0,0.0
